onset	duration	trial_type
28929.875	0	Artifact
28937.81	0	Obs
28957.52	0	Artifact
28969.595	0	Obs
28970.315	0	Artifact
28975.4	0	Artifact
28990.985	0	Artifact
29020.445	0	Artifact
29032.07	0	Artifact
29066.525	0	Artifact
29090.63	0	Artifact
29114.975	0	Artifact
29137.715	0	Artifact
29187.185	0	Artifact
29224.535	0	Artifact
29225.69	0	Obs
29263.85	0	Artifact
29295.41	0	Obs
29350.535	0	Obs
29390.9	0	Artifact
29397.56	0	Obs
29422.955	0	Obs
29471.395	0	Arousal
29548.43	0	Artifact
29561.225	0	Artifact
29562.905	0	Obs
29572.415	0	Obs
29581.82	0	Obs
29596.67	0	Artifact
29608.025	0	Artifact
30014.8	0	Arousal
30038.56	0	Arousal
30157.24	0	Arousal
30196.465	0	Arousal
30227.635	0	Arousal
30244.345	0	Arousal
30347.47	0	Arousal
30349.55	0	Artifact
30362.275	0	Arousal
30403.21	0	Arousal
30555.625	0	Arousal
30627.355	0	Arousal
30642.85	0	Arousal
30743.26	0	Arousal
30759.58	0	Arousal
30784.69	0	Arousal
30815.48	0	Obs
30833.255	0	Artifact
30841.79	0	Obs
30885.215	0	Artifact
30894.845	0	Artifact
30924.245	0	Obs
30986.56	0	Arousal
30995.35	0	Arousal
31022.56	0	Arousal
31048.12	0	Arousal
31064.735	0	Artifact
31075.61	0	Obs
31095.785	0	Artifact
31110.41	0	Artifact
31115.525	0	Artifact
31142.42	0	Artifact
31166.785	0	Arousal
31172.5	0	Arousal
31201.71	0	Lights On
31202.5	0	Stopped Analyzer - Sleep Events
31202.5	0	Stopped Analyzer - Auto-Staging
31202.5	0	Stopped Analyzer - ECG
31202.5	0	Stopped Analyzer - CSA
31202.5	0	Stopped Analyzer - Data Trends
31204.995	0	End of Study
